x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89664.5140168,43147.2648461,0.0,0.1350898578404563,0.0,0.0,-0.9908333514313319,20.0
89663.5436452,43146.9952342,0.0,0.15787958264480842,0.0,0.0,-0.9874583724815447,20.0
89662.602417,43146.6863623,0.0,0.1873491406904859,0.0,0.0,-0.9822933876813671,20.0
89661.6400339,43146.3054008,0.0,0.22128691704187586,0.0,0.0,-0.9752087470619313,20.0
89660.7058721,43145.8584415,0.0,0.25749354835333493,0.0,0.0,-0.9662800176741775,20.0
89659.8901293,43145.390452,0.0,0.3084168392110001,0.0,0.0,-0.9512513092191233,20.0
89659.0736114,43144.7987899,0.0,0.39872581649811284,0.0,0.0,-0.9170701844776731,20.0
89658.4186418,43144.0964924,0.0,0.4946207500334799,0.0,0.0,-0.8691089193169736,20.0
89657.9519931,43143.3108947,0.0,0.5604249125406296,0.0,0.0,-0.8282052386961988,20.0
89657.585429,43142.3957915,0.0,0.6040151502406644,0.0,0.0,-0.7969728340914436,20.0
89657.2947471,43141.3605472,0.0,0.6302262273173392,0.0,0.0,-0.776411554783514,20.0
89657.0935878,43140.4031933,0.0,0.6442569195519486,0.0,0.0,-0.7648091406419212,20.0
89656.9205983,43139.3996056,0.0,0.6520379591731765,0.0,0.0,-0.7581863226129042,20.0
89656.7688431,43138.3972521,0.0,0.6564232620970335,0.0,0.0,-0.7543928028407277,20.0
89656.6275242,43137.3846233,0.0,0.6628794207170678,0.0,0.0,-0.7487261672933601,20.0
89656.5077613,43136.4036151,0.0,0.6721795651805615,0.0,0.0,-0.7403881631642089,20.0
89656.413504,43135.4298788,0.0,0.6828799555422078,0.0,0.0,-0.7305306060109134,20.0
89656.3476516,43134.454334,0.0,0.6923943417331967,0.0,0.0,-0.721519282857952,20.0
89656.3065525,43133.4571488,0.0,0.7003457377666983,0.0,0.0,-0.7138037878801282,20.0
89656.2871062,43132.4355489,0.0,0.7051869173963818,0.0,0.0,-0.7090214464548928,20.0
89656.2815808,43131.4166481,0.0,0.702190885030089,0.0,0.0,-0.7119887365546315,20.0
89656.2675863,43130.4067437,0.0,0.6896533082411512,0.0,0.0,-0.724139706432423,20.0
89656.2204593,43129.441317,0.0,0.6631017216741906,0.0,0.0,-0.7485292958279751,20.0
89656.0935013,43128.3962124,0.0,0.6232081672430649,0.0,0.0,-0.7820559956176667,20.0
89655.8749548,43127.441867,0.0,0.5729491860609262,0.0,0.0,-0.8195908919650842,20.0
89655.5461479,43126.542763,0.0,0.5149264446741311,0.0,0.0,-0.8572343650223426,20.0
89655.0821584,43125.6706737,0.0,0.45616034754892515,0.0,0.0,-0.8898975993472754,20.0
89654.4945453,43124.8535486,0.0,0.4038103651152628,0.0,0.0,-0.9148427127246946,20.0
89653.8327143,43124.1279072,0.0,0.3551409593188781,0.0,0.0,-0.9348127614736905,20.0
89653.0817385,43123.461062,0.0,0.3047595434141948,0.0,0.0,-0.9524293258284162,20.0
89652.258849,43122.8743737,0.0,0.25202946254236047,0.0,0.0,-0.9677195616554461,20.0
89651.3847311,43122.3859403,0.0,0.19847014406286906,0.0,0.0,-0.980106933918776,20.0
89650.468181,43121.9988682,0.0,0.1427210455596922,0.0,0.0,-0.9897629530116533,20.0
89649.5207671,43121.7198375,0.0,0.08258984872224848,0.0,0.0,-0.9965836226268401,20.0
89648.5438362,43121.5567954,0.0,0.01972304239149356,0.0,0.0,-0.9998054818807623,20.0
89647.5368692,43121.5170513,0.0,0.03669028126697834,0.0,0.0,0.9993266849536993,20.0
89646.5820271,43121.58726,0.0,0.07599031001827733,0.0,0.0,0.9971085561679461,20.0
89645.5908404,43121.7392206,0.0,0.1004809096446208,0.0,0.0,0.994938986469517,20.0
89644.5780117,43121.9459039,0.0,0.11480697367794826,0.0,0.0,0.9933878189281923,20.0
89643.6129946,43122.1719798,0.0,0.12787975798288265,0.0,0.0,0.9917896790641851,20.0
89642.6400552,43122.42712,0.0,0.14211607241900112,0.0,0.0,0.989849999727331,20.0
89641.6791561,43122.7088463,0.0,0.15936113395115156,0.0,0.0,0.9872203548275345,20.0
89640.6826975,43123.0391583,0.0,0.18254623634677108,0.0,0.0,0.9831972699288931,20.0
89639.7464597,43123.3992254,0.0,0.2138716046627763,0.0,0.0,0.9768617797411101,20.0
89638.8886958,43123.7937286,0.0,0.25742814397406977,0.0,0.0,0.966297444211701,20.0
89637.9977632,43124.304694,0.0,0.30028027602780255,0.0,0.0,0.9538510134337892,20.0
89637.1974657,43124.8640048,0.0,0.32870176371018184,0.0,0.0,0.9444337724445351,20.0
89636.4425681,43125.4619002,0.0,0.3479269489195403,0.0,0.0,0.9375216467983764,20.0
89635.6961811,43126.1043736,0.0,0.3648899883888764,0.0,0.0,0.9310506411434158,20.0
89634.9369864,43126.8074356,0.0,0.37870848380681815,0.0,0.0,0.925516009744154,20.0
89634.2514444,43127.4812902,0.0,0.3898953687903706,0.0,0.0,0.9208591647998193,20.0
89633.5530719,43128.2018535,0.0,0.3998734774506346,0.0,0.0,0.916570347562879,20.0
89632.8533558,43128.9559069,0.0,0.408175396169985,0.0,0.0,0.9129035250022183,20.0
89632.1930016,43129.6939681,0.0,0.41340410637650576,0.0,0.0,0.9105476620315066,20.0
89631.5337686,43130.4480047,0.0,0.41575142899124107,0.0,0.0,0.9094782841232335,20.0
